Processing Method,Classifier,Dataset,Overall accuracy,Sensitivity,Specificity,Average accuracy per fold,Patients correct ratio,Channels,Hyperparameters,Notes,Details
HFD,Linear SVM,PP/PDP-RH,0.4517543859649123,0.5192307692307693,0.34701492537313433,0.44094704813324276,0.5,['CP1'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.4152046783625731,0.3942307692307692,0.44776119402985076,0.41885206856795715,0.25,['CPz'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.6301169590643275,0.7043269230769231,0.5149253731343284,0.6191088050242833,0.75,['CP2'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.42105263157894735,0.5192307692307693,0.26865671641791045,0.4215308031795379,0.4166666666666667,['CP4'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.5497076023391813,0.5288461538461539,0.582089552238806,0.5611146083560384,0.5,['CP6'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.6154970760233918,0.625,0.6007462686567164,0.603517141750763,0.75,['P7'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.5102339181286549,0.4951923076923077,0.5335820895522388,0.5083673751277521,0.5,['P5'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.4137426900584795,0.43990384615384615,0.373134328358209,0.4140968421035816,0.5,['P3'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.5687134502923976,0.5240384615384616,0.6380597014925373,0.5548481482111512,0.5833333333333334,['P1'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.6301169590643275,0.8004807692307693,0.3656716417910448,0.6147990682599523,0.6666666666666666,['Pz'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.4853801169590643,0.5216346153846154,0.4291044776119403,0.48475120939441396,0.5,['P2'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.44298245614035087,0.5288461538461539,0.30970149253731344,0.42739719760583217,0.3333333333333333,['P4'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.618421052631579,0.5120192307692307,0.7835820895522388,0.6230456169720736,0.6666666666666666,['P6'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
